customer_id,order_date,first_purchase,days_to_second_purchase
14211,2011-02-28 09:33:00,2011-02-17 15:50:00,10
14214,2011-06-22 13:59:00,2011-03-07 12:26:00,107
14215,2011-01-13 14:24:00,2010-12-06 15:34:00,37
14216,2011-11-23 13:24:00,2011-11-02 10:51:00,21
14217,2011-01-07 12:26:00,2010-12-08 13:28:00,29
14220,2011-04-06 13:23:00,2010-12-16 18:18:00,110
14221,2011-05-17 11:41:00,2011-01-04 15:33:00,132
14223,2011-07-05 11:36:00,2011-03-20 16:02:00,106
14224,2011-05-08 14:08:00,2011-01-23 13:58:00,105
14226,2011-05-13 14:16:00,2011-03-15 15:36:00,58
14227,2011-04-08 14:12:00,2011-02-28 12:27:00,39
14229,2011-02-21 09:45:00,2011-01-10 12:03:00,41
14231,2011-04-21 18:10:00,2011-02-24 11:55:00,56
14232,2011-06-06 09:12:00,2011-03-20 12:44:00,77
14233,2011-02-02 10:41:00,2011-01-26 12:43:00,6
14234,2011-10-25 15:39:00,2011-10-13 13:58:00,12
14235,2011-04-27 12:57:00,2011-03-24 13:23:00,33
14236,2011-09-20 09:13:00,2010-12-02 18:49:00,291
14239,2011-02-28 13:27:00,2011-01-27 14:45:00,31
14240,2011-11-09 13:45:00,2011-04-28 11:40:00,195
14242,2011-04-19 11:46:00,2011-01-18 08:53:00,91
14243,2010-12-17 13:29:00,2010-12-09 08:34:00,8
14245,2011-05-04 08:40:00,2011-03-21 10:41:00,43
14246,2011-07-25 11:37:00,2011-04-08 08:25:00,108
14250,2011-12-02 14:29:00,2011-09-11 13:44:00,82
14251,2011-11-22 14:10:00,2011-10-13 12:46:00,40
14256,2011-03-24 13:17:00,2010-12-10 11:44:00,104
14257,2011-06-08 09:58:00,2011-01-25 10:49:00,133
14258,2011-02-14 11:57:00,2011-01-06 12:18:00,38
14261,2011-10-20 10:04:00,2011-09-22 10:47:00,27
14262,2011-07-05 12:53:00,2011-04-13 12:23:00,83
14264,2011-07-08 10:20:00,2011-04-08 12:20:00,90
14265,2011-08-22 13:32:00,2011-07-14 09:10:00,39
14267,2011-03-24 12:52:00,2011-03-24 11:38:00,0
14272,2011-09-27 10:08:00,2011-03-30 13:57:00,180
14273,2011-05-06 08:25:00,2011-04-11 13:24:00,24
14276,2011-06-12 09:56:00,2011-02-23 09:38:00,109
14277,2011-11-18 09:53:00,2011-05-11 13:20:00,190
14282,2011-03-18 13:51:00,2010-12-07 12:21:00,101
14284,2011-11-09 08:11:00,2011-09-14 13:04:00,55
14285,2011-09-25 11:38:00,2011-06-16 12:36:00,100
14286,2011-10-25 08:26:00,2011-04-11 08:16:00,197
14287,2011-05-25 11:44:00,2011-05-25 11:41:00,0
14289,2011-04-12 15:08:00,2011-02-23 12:33:00,48
14290,2011-09-19 14:38:00,2010-12-13 10:24:00,280
14291,2011-05-13 10:02:00,2011-03-09 15:20:00,64
14292,2011-05-19 17:25:00,2011-03-02 08:26:00,78
14293,2011-02-07 15:47:00,2010-12-06 10:18:00,63
14297,2011-10-10 10:45:00,2011-03-10 08:31:00,214
14298,2010-12-14 13:00:00,2010-12-14 12:59:00,0
14299,2011-01-06 13:19:00,2010-12-09 10:30:00,28
14305,2011-08-18 06:20:00,2011-07-27 14:14:00,21
14306,2011-10-19 13:23:00,2011-09-15 10:31:00,34
14307,2011-01-19 14:43:00,2010-12-01 11:41:00,49
14309,2011-02-03 09:04:00,2010-12-16 13:05:00,48
14312,2011-02-02 12:38:00,2011-01-06 16:35:00,26
14315,2011-06-01 14:42:00,2011-03-18 12:59:00,75
14320,2011-05-17 09:24:00,2011-01-11 09:12:00,126
14321,2011-06-16 11:38:00,2011-01-10 11:35:00,157
14323,2011-08-17 11:37:00,2011-04-15 11:44:00,123
14329,2011-03-11 12:17:00,2011-01-14 13:42:00,55
14331,2011-08-07 13:17:00,2011-07-27 15:14:00,10
14332,2011-10-04 13:55:00,2011-07-15 10:33:00,81
14334,2011-01-24 11:35:00,2010-12-16 17:37:00,38
14335,2011-11-23 13:41:00,2011-09-04 13:07:00,80
14336,2011-05-04 15:37:00,2011-03-08 16:48:00,56
14338,2011-07-01 14:08:00,2011-05-27 13:30:00,35
14341,2011-01-25 13:55:00,2011-01-25 13:55:00,0
14342,2011-07-25 14:35:00,2011-05-13 13:50:00,73
14344,2010-12-07 10:51:00,2010-12-06 11:58:00,0
14346,2011-08-11 09:47:00,2011-02-15 13:52:00,176
14352,2011-04-19 08:17:00,2011-03-11 14:58:00,38
14354,2011-12-04 11:32:00,2011-11-09 15:36:00,24
14356,2011-09-21 09:18:00,2011-09-19 14:43:00,1
14359,2011-10-28 08:58:00,2011-09-13 09:03:00,44
14360,2011-10-03 12:47:00,2011-09-06 11:58:00,27
14364,2011-05-23 11:58:00,2011-05-12 12:56:00,10
14367,2011-03-29 14:35:00,2011-03-08 14:12:00,21
14377,2011-06-01 13:32:00,2011-03-22 13:38:00,70
14379,2011-10-26 16:43:00,2011-02-17 15:03:00,251
14383,2011-10-06 13:00:00,2011-06-29 10:18:00,99
14385,2011-11-23 13:56:00,2011-11-16 11:55:00,7
14387,2011-09-26 12:58:00,2011-08-22 14:13:00,34
14388,2011-03-03 08:24:00,2010-12-02 11:02:00,90
14389,2011-10-05 15:17:00,2011-06-02 12:04:00,125
14390,2011-04-14 13:17:00,2010-12-02 11:57:00,133
14395,2011-01-09 15:23:00,2010-12-02 18:15:00,37
14396,2011-10-05 16:09:00,2010-12-03 15:19:00,306
14397,2011-05-25 14:40:00,2011-05-10 12:25:00,15
14401,2011-01-28 15:53:00,2010-12-15 09:07:00,44
14403,2011-05-06 16:48:00,2011-04-06 14:23:00,30
14404,2011-01-16 15:38:00,2010-12-05 16:00:00,41
14407,2011-05-18 12:28:00,2011-03-08 11:59:00,71
14408,2011-04-15 11:15:00,2011-03-20 14:41:00,25
14409,2010-12-06 15:06:00,2010-12-06 15:03:00,0
14410,2011-03-28 12:13:00,2011-02-07 09:36:00,49
14412,2011-10-28 10:45:00,2011-09-28 08:48:00,30
14414,2011-07-26 13:45:00,2010-12-16 11:11:00,222
14415,2011-01-18 15:37:00,2010-12-14 13:31:00,35
14416,2011-11-17 15:22:00,2011-10-28 15:10:00,20
14418,2011-11-14 13:55:00,2011-08-23 17:18:00,82
14419,2011-04-01 11:47:00,2010-12-10 10:56:00,112
14421,2011-10-13 13:24:00,2011-05-12 10:49:00,154
14422,2011-06-22 15:07:00,2011-03-17 17:26:00,96
14426,2011-01-31 09:55:00,2011-01-31 09:51:00,0
14427,2011-10-20 14:23:00,2011-10-07 09:10:00,13
14428,2011-04-14 09:43:00,2011-01-18 16:39:00,85
14432,2011-10-02 15:49:00,2011-09-11 14:09:00,21
14434,2011-10-05 12:59:00,2011-09-28 15:31:00,6
14440,2011-01-27 10:30:00,2010-12-09 12:49:00,48
14441,2011-09-06 09:45:00,2011-03-29 12:01:00,160
14442,2011-05-19 11:36:00,2011-01-27 09:33:00,112
14443,2011-02-02 15:09:00,2010-12-06 11:03:00,58
14446,2011-09-20 12:35:00,2011-04-07 12:10:00,166
14447,2011-05-27 14:29:00,2011-03-04 10:49:00,84
14448,2011-11-30 13:50:00,2010-12-10 17:26:00,354
14449,2011-04-07 12:16:00,2010-12-02 14:09:00,125
14450,2011-04-10 12:59:00,2011-01-23 11:53:00,77
14451,2011-10-10 13:38:00,2011-05-29 12:35:00,134
14452,2011-11-29 12:06:00,2011-09-07 11:32:00,83
14456,2011-07-20 13:10:00,2011-07-20 13:06:00,0
14460,2011-06-21 12:40:00,2011-02-02 11:55:00,139
14461,2011-06-14 13:15:00,2011-03-23 12:15:00,83
14462,2011-02-04 13:30:00,2011-01-04 12:45:00,31
14463,2011-06-22 10:31:00,2011-05-18 14:42:00,34
14465,2011-04-07 12:29:00,2011-02-10 12:13:00,56
14466,2011-02-04 09:56:00,2010-12-02 13:36:00,63
14467,2011-10-24 13:59:00,2011-01-31 12:35:00,266
14470,2011-11-28 10:31:00,2011-02-25 11:56:00,275
14472,2011-01-09 11:34:00,2010-12-19 14:03:00,20
14473,2011-09-26 15:10:00,2011-03-02 13:56:00,208
14475,2011-06-06 13:06:00,2011-02-08 10:12:00,118
14477,2011-06-08 13:33:00,2011-02-15 15:44:00,112
14479,2011-03-31 09:07:00,2010-12-09 12:59:00,111
14481,2011-06-28 10:38:00,2011-02-25 13:53:00,122
14482,2011-09-01 16:44:00,2011-04-14 16:41:00,140
14487,2011-09-11 13:51:00,2010-12-06 13:22:00,279
14491,2011-06-17 15:22:00,2010-12-02 12:10:00,197
14493,2011-10-24 10:27:00,2011-07-07 16:59:00,108
14495,2011-10-20 12:28:00,2011-08-10 14:13:00,70
14496,2011-02-01 09:01:00,2010-12-01 15:35:00,61
14498,2011-06-06 14:34:00,2010-12-13 11:29:00,175
14499,2011-07-29 11:49:00,2011-03-06 11:55:00,144
14500,2011-08-19 17:02:00,2011-06-03 10:08:00,77
14501,2011-06-09 12:02:00,2011-01-24 10:43:00,136
14502,2011-02-20 15:51:00,2011-01-30 15:52:00,20
14503,2011-09-30 14:59:00,2011-06-14 10:00:00,108
14504,2011-03-25 12:55:00,2011-03-06 14:38:00,18
14505,2011-01-06 16:03:00,2010-12-12 16:14:00,24
14506,2011-03-01 12:46:00,2010-12-05 14:25:00,85
14507,2011-03-08 17:25:00,2011-03-08 17:23:00,0
14508,2011-11-17 19:48:00,2011-09-11 11:29:00,67
14511,2011-09-08 13:26:00,2011-07-29 12:13:00,41
14512,2011-06-05 12:39:00,2011-04-21 19:05:00,44
14513,2011-05-17 12:21:00,2011-02-24 09:36:00,82
14514,2011-05-22 15:11:00,2011-01-12 15:22:00,129
14515,2011-06-01 12:54:00,2011-05-05 12:13:00,27
14517,2011-11-06 14:20:00,2011-07-21 11:42:00,108
14520,2011-12-08 09:46:00,2011-02-22 09:15:00,289
14522,2011-09-08 15:39:00,2011-05-25 16:01:00,105
14524,2011-03-03 12:41:00,2010-12-14 11:01:00,79
14525,2011-01-17 13:21:00,2010-12-13 17:40:00,34
14527,2010-12-09 12:32:00,2010-12-05 13:17:00,3
14529,2011-09-23 13:48:00,2011-08-21 14:10:00,32
14530,2011-03-22 11:05:00,2011-02-16 10:47:00,34
14532,2011-01-30 10:27:00,2010-12-22 13:48:00,38
14533,2011-08-19 12:06:00,2010-12-22 11:07:00,240
14534,2011-02-07 11:15:00,2011-01-25 12:33:00,12
14535,2011-08-04 15:04:00,2011-04-05 12:50:00,121
14538,2011-10-06 10:31:00,2011-03-28 14:57:00,191
14539,2011-11-24 09:50:00,2011-10-26 12:03:00,28
14540,2011-09-25 12:34:00,2011-02-03 15:02:00,233
14541,2011-01-27 15:51:00,2011-01-24 14:16:00,3
14543,2011-01-25 11:41:00,2010-12-10 11:51:00,45
14544,2011-11-15 15:06:00,2010-12-13 12:50:00,337
14546,2011-05-22 11:41:00,2011-04-05 12:37:00,46
14547,2011-11-06 14:39:00,2011-10-16 14:35:00,21
14548,2011-07-12 12:19:00,2011-01-26 08:38:00,167
14550,2011-11-29 12:12:00,2011-10-26 12:14:00,33
14551,2011-11-21 13:36:00,2011-05-19 18:21:00,185
14553,2011-05-05 11:08:00,2011-01-04 15:40:00,120
14554,2011-11-16 13:25:00,2011-10-18 13:04:00,29
14555,2011-10-13 16:24:00,2011-02-10 17:19:00,244
14560,2011-01-27 12:13:00,2010-12-17 09:22:00,41
14561,2011-06-30 13:43:00,2011-06-08 13:26:00,22
14562,2011-02-23 15:11:00,2011-02-08 14:45:00,15
14565,2011-05-18 13:09:00,2010-12-13 13:25:00,155
14567,2011-10-14 10:21:00,2011-08-01 13:48:00,73
14570,2011-03-04 10:58:00,2011-03-04 10:39:00,0
14572,2011-03-16 16:38:00,2011-01-19 17:23:00,55
14573,2011-02-25 17:25:00,2010-12-02 19:59:00,84
14577,2011-04-21 11:31:00,2010-12-12 11:26:00,130
14583,2011-06-07 12:47:00,2011-05-18 11:28:00,20
14584,2011-05-26 16:30:00,2011-05-25 17:31:00,0
14587,2011-02-01 12:54:00,2011-01-12 13:16:00,19
14591,2011-11-24 13:53:00,2011-05-10 14:09:00,197
14592,2011-10-14 14:58:00,2011-10-06 18:08:00,7
14593,2011-05-25 11:21:00,2011-05-25 11:14:00,0
14594,2011-12-02 13:28:00,2010-12-01 13:54:00,365
14595,2011-09-15 13:13:00,2011-01-30 13:36:00,227
14597,2011-11-28 13:13:00,2011-06-01 12:33:00,180
14606,2010-12-05 15:12:00,2010-12-01 16:57:00,3
14607,2011-10-24 09:52:00,2011-03-23 15:22:00,214
14608,2011-09-15 11:46:00,2010-12-12 14:49:00,276
14609,2011-06-15 09:33:00,2011-02-16 12:10:00,118
14616,2011-02-28 10:07:00,2011-01-26 12:42:00,32
14618,2011-11-29 08:41:00,2011-01-06 11:59:00,326
14620,2011-05-18 11:58:00,2011-03-01 08:30:00,78
14621,2011-06-05 13:05:00,2010-12-16 13:00:00,171
14623,2011-06-06 13:46:00,2011-04-18 13:54:00,48
14624,2011-10-13 13:44:00,2011-10-11 14:39:00,1
14625,2011-05-27 15:32:00,2010-12-13 15:36:00,164
14626,2011-08-09 10:20:00,2011-04-20 13:18:00,110
14628,2011-09-09 14:58:00,2011-04-11 14:43:00,151
14629,2011-12-05 16:55:00,2011-10-23 16:13:00,43
14631,2011-04-18 16:49:00,2011-02-14 09:31:00,63
14636,2011-11-03 16:12:00,2011-03-16 09:52:00,232
14639,2011-02-21 13:21:00,2010-12-13 13:50:00,69
14640,2011-06-22 15:41:00,2011-04-26 12:31:00,57
14643,2011-06-22 14:41:00,2010-12-16 17:53:00,187
14644,2011-10-03 08:30:00,2011-02-14 14:14:00,230
14645,2011-07-06 09:15:00,2011-03-09 09:52:00,118
14646,2010-12-21 15:05:00,2010-12-20 10:09:00,1
14649,2011-05-11 14:42:00,2011-05-11 14:37:00,0
14651,2011-10-03 15:52:00,2011-05-12 16:29:00,143
14653,2011-10-03 14:59:00,2011-01-05 13:40:00,271
14655,2011-09-30 08:14:00,2011-05-01 14:59:00,151
14656,2011-06-23 13:51:00,2011-03-01 13:19:00,114
14657,2011-03-02 16:17:00,2011-01-17 15:19:00,44
14658,2011-12-04 15:35:00,2011-08-14 15:42:00,111
14659,2011-02-15 12:05:00,2011-01-28 12:43:00,17
14660,2011-09-14 11:34:00,2011-08-31 10:40:00,14
14662,2011-03-09 12:21:00,2011-01-27 17:41:00,40
14664,2011-11-20 10:59:00,2011-11-06 14:56:00,13
14665,2011-02-16 10:32:00,2011-02-02 09:08:00,14
14667,2010-12-09 14:19:00,2010-12-06 13:13:00,3
14669,2011-01-11 12:41:00,2011-01-11 12:30:00,0
14670,2011-03-04 14:13:00,2011-03-04 13:58:00,0
14672,2011-04-19 10:19:00,2011-01-07 15:48:00,101
14673,2011-11-02 12:15:00,2010-12-07 12:49:00,329
14676,2011-05-13 16:57:00,2011-03-01 14:26:00,73
14680,2010-12-14 13:19:00,2010-12-03 12:05:00,11
14681,2011-09-29 13:31:00,2011-05-12 10:45:00,140
14682,2011-06-05 12:12:00,2011-05-22 12:51:00,13
14684,2011-05-08 12:58:00,2010-12-12 12:44:00,147
14688,2011-01-18 09:44:00,2010-12-01 09:37:00,48
14690,2011-10-26 15:39:00,2011-07-11 11:58:00,107
14691,2011-09-04 11:17:00,2011-05-11 09:55:00,116
14692,2011-02-13 13:15:00,2011-01-21 13:47:00,22
14696,2011-01-18 12:09:00,2010-12-01 15:37:00,47
14697,2011-05-05 15:39:00,2011-05-05 15:29:00,0
14698,2011-10-23 12:16:00,2011-10-19 12:54:00,3
14700,2011-06-03 11:59:00,2011-04-15 13:16:00,48
14701,2011-02-15 11:40:00,2011-01-27 12:40:00,18
14702,2011-01-06 18:24:00,2010-12-09 19:23:00,27
14704,2011-07-20 12:01:00,2011-06-12 13:59:00,37
14708,2011-07-08 16:08:00,2010-12-06 12:23:00,214
14709,2011-01-27 12:19:00,2010-12-16 13:43:00,41
14710,2011-10-30 13:09:00,2011-10-11 13:49:00,18
14711,2011-04-04 12:42:00,2011-03-22 13:32:00,12
14712,2011-09-25 14:58:00,2011-08-19 13:33:00,37
14713,2010-12-16 19:22:00,2010-12-09 18:58:00,7
14715,2011-02-14 13:19:00,2011-01-12 13:27:00,32
14716,2011-10-27 17:29:00,2011-07-14 12:42:00,105
14719,2011-06-13 12:52:00,2011-04-04 14:17:00,69
14720,2011-09-11 13:56:00,2011-08-05 12:06:00,37
14723,2010-12-03 14:26:00,2010-12-03 14:18:00,0
14730,2011-03-28 12:52:00,2011-03-08 12:49:00,20
14731,2011-05-18 11:02:00,2011-05-11 13:06:00,6
14732,2011-03-01 11:55:00,2011-01-04 14:40:00,55
14733,2010-12-13 15:46:00,2010-12-07 11:30:00,6
14735,2011-01-20 13:01:00,2010-12-16 16:05:00,34
14737,2011-08-03 10:04:00,2010-12-21 13:49:00,224
14738,2011-04-12 13:55:00,2011-01-27 14:10:00,74
14739,2011-01-05 13:29:00,2010-12-07 14:58:00,28
14740,2011-04-28 10:03:00,2011-03-01 08:35:00,58
14741,2010-12-13 11:44:00,2010-12-02 08:43:00,11
14744,2011-01-24 09:28:00,2010-12-08 10:21:00,46
14745,2011-06-08 08:26:00,2011-02-27 15:25:00,100
14748,2010-12-06 10:24:00,2010-12-06 10:19:00,0
14754,2011-10-26 12:01:00,2011-02-17 12:21:00,250
14755,2011-02-16 13:14:00,2011-01-09 14:02:00,37
14758,2011-04-28 15:26:00,2011-03-25 12:10:00,34
14759,2011-08-19 08:57:00,2011-04-21 10:55:00,119
14761,2011-10-12 12:10:00,2011-01-09 12:03:00,276
14765,2011-08-19 15:06:00,2011-06-16 19:49:00,63
14766,2011-03-28 13:28:00,2010-12-08 15:33:00,109
14768,2011-11-22 12:54:00,2011-08-04 13:25:00,109
14769,2011-01-19 10:56:00,2010-12-17 11:40:00,32
14770,2011-04-21 14:21:00,2011-01-20 15:00:00,90
14775,2011-07-25 12:12:00,2010-12-02 16:38:00,234
14776,2011-04-20 12:32:00,2011-01-31 13:17:00,78
14778,2011-08-04 15:23:00,2011-02-04 11:43:00,181
14779,2011-01-21 12:40:00,2011-01-20 12:04:00,1
14780,2011-10-16 12:46:00,2011-09-21 15:15:00,24
14784,2011-11-13 13:30:00,2011-01-20 09:25:00,297
14785,2011-11-29 13:21:00,2011-11-24 13:40:00,4
14788,2011-12-02 17:06:00,2011-11-13 15:52:00,19
14790,2011-08-12 12:15:00,2011-03-31 11:49:00,134
14794,2011-03-23 15:40:00,2011-01-09 16:11:00,72
14796,2010-12-13 10:31:00,2010-12-08 10:40:00,4
14798,2011-07-18 14:40:00,2011-02-02 15:26:00,165
14800,2010-12-12 10:48:00,2010-12-05 11:10:00,6
14803,2011-03-09 12:12:00,2011-02-20 13:21:00,16
14805,2011-10-17 14:28:00,2011-01-30 10:43:00,260
14808,2011-06-26 12:51:00,2011-06-20 12:53:00,5
14810,2011-01-09 11:20:00,2010-12-05 12:08:00,34
14813,2010-12-05 11:57:00,2010-12-05 11:54:00,0
14815,2011-11-03 11:36:00,2011-10-03 11:36:00,31
14817,2011-05-23 13:35:00,2011-03-07 13:51:00,76
14818,2011-06-23 14:13:00,2011-03-31 12:28:00,84
14819,2011-10-06 13:41:00,2011-05-31 13:50:00,127
14820,2011-09-25 13:24:00,2011-06-19 14:56:00,97
14823,2011-05-29 14:03:00,2011-05-29 12:48:00,0
14824,2011-09-27 15:16:00,2011-09-09 14:12:00,18
14825,2010-12-16 10:43:00,2010-12-06 12:30:00,9
14828,2011-03-30 15:31:00,2011-01-07 09:50:00,82
14829,2010-12-14 09:50:00,2010-12-02 16:12:00,11
14834,2011-08-11 14:36:00,2011-04-13 15:00:00,119
14836,2011-11-11 16:05:00,2011-11-09 13:26:00,2
14837,2011-06-26 11:47:00,2011-05-22 12:49:00,34
14841,2011-02-24 10:50:00,2010-12-16 10:28:00,70
14842,2011-06-01 08:38:00,2011-02-04 15:32:00,116
14844,2011-06-16 09:28:00,2011-04-12 13:10:00,64
14849,2010-12-01 12:22:00,2010-12-01 12:22:00,0
14851,2011-11-16 14:20:00,2011-03-28 14:59:00,232
14852,2011-06-15 08:34:00,2011-04-01 13:22:00,74
14853,2011-11-15 16:56:00,2011-05-12 15:17:00,187
14854,2011-04-01 14:53:00,2011-03-10 12:22:00,22
14855,2011-08-12 14:02:00,2011-07-28 12:06:00,15
14856,2011-11-03 14:47:00,2011-10-14 09:35:00,20
14857,2011-10-11 09:23:00,2011-07-14 15:03:00,88
14859,2011-09-20 13:19:00,2011-05-19 14:42:00,123
14862,2011-11-14 10:01:00,2011-07-14 11:20:00,122
14865,2011-12-02 16:25:00,2010-12-02 18:23:00,364
14866,2011-07-21 14:14:00,2010-12-08 14:58:00,224
14867,2011-05-05 08:18:00,2011-01-07 16:34:00,117
14868,2011-07-01 10:39:00,2011-04-20 13:36:00,71
14869,2011-12-01 12:36:00,2011-08-28 16:09:00,94
14871,2011-03-29 13:22:00,2010-12-14 12:18:00,105
14875,2011-08-24 12:20:00,2011-03-22 11:53:00,155
14878,2011-02-20 12:01:00,2010-12-16 12:11:00,65
14880,2011-06-07 13:27:00,2011-02-24 12:27:00,103
14882,2011-11-13 12:47:00,2011-11-06 10:15:00,7
14883,2011-06-29 09:32:00,2011-05-12 09:49:00,47
14891,2011-07-14 18:08:00,2011-06-05 10:58:00,39
14893,2011-11-30 12:31:00,2011-11-28 10:49:00,2
14895,2011-04-04 12:05:00,2011-02-22 13:08:00,40
14896,2011-05-19 10:20:00,2010-12-09 12:24:00,160
14897,2011-09-12 16:06:00,2011-02-16 08:37:00,208
14898,2011-01-17 13:59:00,2010-12-03 15:25:00,44
14901,2010-12-08 10:46:00,2010-12-02 11:20:00,5
14903,2011-04-07 12:35:00,2011-03-06 11:50:00,32
14904,2011-12-07 12:55:00,2011-11-14 09:13:00,23
14905,2011-07-05 12:41:00,2011-04-20 10:48:00,76
14907,2010-12-14 11:03:00,2010-12-07 10:14:00,7
14910,2011-11-08 12:09:00,2011-10-16 11:06:00,23
14911,2010-12-01 14:05:00,2010-12-01 14:05:00,0
14912,2011-11-23 09:20:00,2011-04-07 11:06:00,229
14913,2011-03-11 09:07:00,2010-12-15 14:35:00,85
14915,2011-09-09 13:34:00,2011-03-07 09:39:00,186
14916,2011-07-13 10:38:00,2011-01-19 15:30:00,174
14918,2011-08-16 11:50:00,2011-07-08 12:50:00,38
14920,2011-05-11 10:32:00,2011-05-11 10:31:00,0
14921,2011-11-09 13:17:00,2011-05-22 12:51:00,171
14930,2011-08-23 10:29:00,2011-03-10 14:42:00,165
14931,2011-05-17 17:12:00,2011-04-13 09:32:00,34
14934,2011-09-19 10:10:00,2011-03-02 11:48:00,200
14936,2011-06-17 13:14:00,2011-03-09 11:53:00,100
14937,2011-10-14 12:28:00,2011-08-01 14:16:00,73
14944,2011-02-16 12:48:00,2011-02-16 12:47:00,0
14947,2011-09-28 15:48:00,2011-08-01 09:31:00,58
14948,2011-07-25 08:50:00,2011-05-04 14:52:00,81
14952,2011-02-07 09:50:00,2010-12-10 12:48:00,58
14958,2011-06-07 16:16:00,2011-04-08 11:28:00,60
14959,2011-05-08 11:38:00,2011-02-16 13:00:00,80
14960,2011-12-01 12:54:00,2011-06-21 13:38:00,162
14961,2010-12-14 11:39:00,2010-12-14 11:38:00,0
14963,2011-10-13 11:57:00,2011-06-09 12:30:00,125
14965,2011-09-04 13:20:00,2011-09-04 13:15:00,0
14970,2011-04-01 13:33:00,2011-01-27 12:23:00,64
14971,2011-11-04 17:03:00,2011-10-27 13:33:00,8
14973,2011-07-28 15:58:00,2011-04-28 12:22:00,91
14976,2011-03-10 12:42:00,2011-01-17 11:09:00,52
14978,2011-01-26 12:40:00,2011-01-13 12:03:00,13
14984,2011-11-20 14:28:00,2011-06-12 11:04:00,161
14985,2011-05-25 14:29:00,2010-12-16 19:51:00,159
14987,2011-11-24 09:59:00,2010-12-09 12:13:00,349
14995,2011-11-01 11:39:00,2011-03-04 13:14:00,241
14997,2011-09-12 13:34:00,2011-06-14 16:52:00,89
14998,2011-06-22 17:30:00,2011-04-12 16:28:00,71
15002,2011-01-05 10:51:00,2010-12-07 13:16:00,28
15005,2010-12-15 13:24:00,2010-12-08 14:36:00,6
15009,2011-11-20 11:25:00,2011-11-14 17:40:00,5
15012,2011-10-17 12:22:00,2010-12-01 12:49:00,319
15014,2011-10-27 20:07:00,2011-06-16 19:40:00,133
15018,2011-04-01 09:56:00,2010-12-07 10:47:00,114
15021,2011-03-23 12:24:00,2010-12-08 12:17:00,105
15022,2011-11-13 14:42:00,2011-10-23 15:47:00,20
15023,2011-01-18 13:38:00,2010-12-05 13:49:00,43
15024,2010-12-07 17:05:00,2010-12-07 13:20:00,0
15026,2011-04-13 14:25:00,2011-03-07 13:45:00,37
15027,2011-05-04 15:25:00,2011-04-15 14:14:00,19
15028,2011-10-28 11:33:00,2010-12-06 12:47:00,325
15030,2011-09-29 10:50:00,2011-03-16 15:34:00,196
15031,2011-08-21 15:35:00,2011-03-02 14:46:00,172
15032,2010-12-08 13:30:00,2010-12-08 12:57:00,0
15033,2011-03-28 12:22:00,2011-01-14 13:28:00,72
15034,2011-01-05 15:57:00,2010-12-21 09:47:00,15
15036,2011-06-15 13:35:00,2011-06-13 12:19:00,2
15038,2011-04-10 11:45:00,2010-12-05 10:54:00,126
15039,2010-12-14 11:48:00,2010-12-06 11:26:00,8
15044,2010-12-19 13:31:00,2010-12-12 14:27:00,6
15045,2011-07-11 11:33:00,2011-03-27 11:44:00,105
15046,2011-01-16 13:25:00,2011-01-05 15:30:00,10
15048,2011-05-03 11:40:00,2010-12-06 12:15:00,147
15050,2011-09-29 13:45:00,2011-09-29 13:22:00,0
15051,2011-10-21 14:01:00,2011-07-12 15:29:00,100
15053,2011-07-06 13:06:00,2011-03-03 12:06:00,125
15054,2011-11-27 15:02:00,2011-10-30 14:33:00,28
15057,2011-03-09 15:17:00,2011-01-28 09:09:00,40
15058,2011-01-31 15:52:00,2011-01-31 15:35:00,0
15059,2011-01-23 11:48:00,2011-01-09 11:54:00,13
15060,2011-11-30 14:17:00,2011-11-30 14:03:00,0
15061,2010-12-02 15:20:00,2010-12-02 15:19:00,0
15062,2011-02-28 12:19:00,2010-12-15 15:37:00,74
15065,2011-04-26 11:34:00,2011-02-21 12:54:00,63
15067,2011-09-22 13:18:00,2011-03-02 12:10:00,204
15068,2011-10-24 14:47:00,2011-03-28 14:27:00,210
15071,2011-09-07 11:43:00,2011-03-09 10:19:00,182
15073,2011-06-07 12:00:00,2011-06-06 09:59:00,1
15078,2010-12-06 12:39:00,2010-12-06 12:38:00,0
15079,2011-01-28 13:54:00,2010-12-09 09:25:00,50
15081,2011-05-15 13:31:00,2010-12-07 16:20:00,158
15088,2011-11-18 13:14:00,2011-10-03 14:05:00,45
15089,2011-08-23 13:40:00,2011-08-03 14:14:00,19
15092,2011-05-08 14:10:00,2011-03-01 12:24:00,68
15093,2011-01-05 13:37:00,2010-12-02 18:25:00,33
15095,2011-07-27 11:58:00,2011-05-20 14:27:00,67
15098,2011-06-10 15:28:00,2011-06-10 15:22:00,0
15100,2010-12-08 12:09:00,2010-12-01 09:09:00,7
15101,2011-12-01 10:18:00,2010-12-15 12:54:00,350
15103,2011-11-08 14:53:00,2011-09-14 13:54:00,55
15104,2011-05-27 12:29:00,2011-03-02 14:16:00,85
15105,2011-09-14 11:41:00,2011-07-28 10:09:00,48
15106,2011-05-12 08:41:00,2011-03-15 12:52:00,57
15107,2010-12-14 14:50:00,2010-12-02 13:45:00,12
15108,2011-06-05 12:51:00,2011-04-26 10:54:00,40
15110,2011-08-05 09:25:00,2011-01-25 11:41:00,191
15111,2011-10-04 08:56:00,2010-12-02 11:45:00,305
